,flaw
41707,CWE-590
41708,CWE-590
41709,CWE-590
41710,CWE-590
41711,CWE-590
41712,CWE-590
41713,CWE-590
41714,CWE-590
41715,CWE-590
41716,CWE-590
41717,CWE-590
41718,CWE-590
41719,CWE-590
41720,CWE-590
41721,CWE-590
41722,CWE-590
41723,CWE-590
41724,CWE-590
41725,CWE-590
41726,CWE-590
41727,CWE-590
41728,CWE-590
41729,CWE-590
41730,CWE-590
41731,CWE-590
41732,CWE-590
41733,CWE-590
41734,CWE-590
41735,CWE-590
41736,CWE-590
41737,CWE-590
41738,CWE-590
41739,CWE-590
41740,CWE-590
41741,CWE-590
41742,CWE-590
41743,CWE-590
41744,CWE-590
41745,CWE-590
41746,CWE-590
41747,CWE-590
41748,CWE-590
41749,CWE-590
41750,CWE-590
41751,CWE-590
41752,CWE-590
41753,CWE-590
41754,CWE-590
41755,CWE-590
41756,CWE-590
41757,CWE-590
41758,CWE-590
41759,CWE-590
41760,CWE-590
41761,CWE-590
41762,CWE-590
41763,CWE-590
41764,CWE-590
41765,CWE-590
41766,CWE-590
41767,CWE-590
41768,CWE-590
41769,CWE-590
41770,CWE-590
41771,CWE-590
41772,CWE-590
41773,CWE-590
41774,CWE-590
41775,CWE-590
41776,CWE-590
41777,CWE-590
41778,CWE-590
41779,CWE-590
41780,CWE-590
41781,CWE-590
41782,CWE-590
41783,CWE-591
41784,CWE-591
41785,CWE-591
41786,CWE-591
41787,CWE-591
41788,CWE-591
41789,CWE-591
41790,CWE-591
41791,CWE-591
41792,CWE-591
41793,CWE-591
41794,CWE-591
41795,CWE-591
41796,CWE-591
41797,CWE-591
41798,CWE-591
41799,CWE-591
41800,CWE-591
41801,CWE-591
41802,CWE-591
41803,CWE-591
41804,CWE-591
41805,CWE-591
41806,CWE-591
41807,CWE-591
41808,CWE-591
41809,CWE-591
41810,CWE-591
41811,CWE-591
41812,CWE-591
41813,CWE-591
41814,CWE-591
41815,CWE-591
41816,CWE-591
41817,CWE-591
41818,CWE-591
41819,CWE-591
41820,CWE-591
41821,CWE-591
41822,CWE-591
41823,CWE-591
41824,CWE-591
41825,CWE-591
41826,CWE-591
41827,CWE-591
41828,CWE-591
41829,CWE-591
41830,CWE-591
41831,CWE-591
41832,CWE-591
41833,CWE-591
41834,CWE-591
41835,CWE-591
41836,CWE-591
41837,CWE-591
41838,CWE-591
41839,CWE-591
41840,CWE-591
41841,CWE-591
41842,CWE-591
41843,CWE-591
41844,CWE-591
41845,CWE-591
41846,CWE-591
41847,CWE-591
41848,CWE-591
41849,CWE-591
41850,CWE-591
41851,CWE-591
41852,CWE-591
41853,CWE-591
41854,CWE-591
41855,CWE-591
41856,CWE-591
41857,CWE-591
41858,CWE-591
41859,CWE-591
41860,CWE-591
41861,CWE-591
41862,CWE-591
41863,CWE-591
41864,CWE-591
41865,CWE-591
41866,CWE-591
41867,CWE-591
41868,CWE-591
41869,CWE-591
41870,CWE-591
41871,CWE-591
41872,CWE-591
41873,CWE-591
41874,CWE-591
41875,CWE-591
41876,CWE-591
41877,CWE-591
41878,CWE-591
41879,CWE-605
41880,CWE-605
41881,CWE-605
41882,CWE-605
41883,CWE-605
41884,CWE-605
41885,CWE-605
41886,CWE-605
41887,CWE-605
41888,CWE-605
41889,CWE-605
41890,CWE-605
41891,CWE-605
41892,CWE-605
41893,CWE-605
41894,CWE-605
41895,CWE-605
41896,CWE-605
41897,CWE-606
41898,CWE-606
41899,CWE-606
41900,CWE-606
41901,CWE-606
41902,CWE-606
41903,CWE-606
41904,CWE-606
41905,CWE-606
41906,CWE-606
41907,CWE-606
41908,CWE-606
41909,CWE-606
41910,CWE-606
41911,CWE-606
41912,CWE-606
41913,CWE-606
41914,CWE-606
41915,CWE-606
41916,CWE-606
41917,CWE-606
41918,CWE-606
41919,CWE-606
41920,CWE-606
41921,CWE-606
41922,CWE-606
41923,CWE-606
41924,CWE-606
41925,CWE-606
41926,CWE-606
41927,CWE-606
41928,CWE-606
41929,CWE-606
41930,CWE-606
41931,CWE-606
41932,CWE-606
41933,CWE-606
41934,CWE-606
41935,CWE-606
41936,CWE-606
41937,CWE-606
41938,CWE-606
41939,CWE-606
41940,CWE-606
41941,CWE-606
41942,CWE-606
41943,CWE-606
41944,CWE-606
41945,CWE-606
41946,CWE-606
41947,CWE-606
41948,CWE-606
41949,CWE-606
41950,CWE-606
41951,CWE-606
41952,CWE-606
41953,CWE-606
41954,CWE-606
41955,CWE-606
41956,CWE-606
41957,CWE-606
41958,CWE-606
41959,CWE-606
41960,CWE-606
41961,CWE-606
41962,CWE-606
41963,CWE-606
41964,CWE-606
41965,CWE-606
41966,CWE-606
41967,CWE-606
41968,CWE-606
41969,CWE-606
41970,CWE-606
41971,CWE-606
41972,CWE-606
41973,CWE-606
41974,CWE-606
41975,CWE-606
41976,CWE-606
41977,CWE-606
41978,CWE-606
41979,CWE-606
41980,CWE-606
41981,CWE-606
41982,CWE-606
41983,CWE-606
41984,CWE-606
41985,CWE-606
41986,CWE-606
41987,CWE-606
41988,CWE-606
41989,CWE-606
41990,CWE-606
41991,CWE-606
41992,CWE-606
41993,CWE-606
41994,CWE-606
41995,CWE-606
41996,CWE-606
41997,CWE-606
41998,CWE-606
42000,CWE-606
42001,CWE-606
42002,CWE-606
42003,CWE-606
42004,CWE-606
42005,CWE-606
42006,CWE-606
42007,CWE-606
42008,CWE-606
42009,CWE-606
42010,CWE-606
42011,CWE-606
42012,CWE-606
42013,CWE-606
42014,CWE-606
42015,CWE-606
42016,CWE-606
42017,CWE-606
42018,CWE-606
42019,CWE-606
42020,CWE-606
42021,CWE-606
42022,CWE-606
42023,CWE-606
42024,CWE-606
42025,CWE-606
42026,CWE-606
42027,CWE-606
42028,CWE-606
42029,CWE-606
42030,CWE-606
42031,CWE-606
42032,CWE-606
42033,CWE-606
42034,CWE-606
42035,CWE-606
42036,CWE-606
42037,CWE-606
42038,CWE-606
42039,CWE-606
42040,CWE-606
42041,CWE-606
42042,CWE-606
42043,CWE-606
42044,CWE-606
42045,CWE-606
42046,CWE-606
42047,CWE-606
42048,CWE-606
42049,CWE-606
42050,CWE-606
42051,CWE-606
42052,CWE-606
42053,CWE-606
42054,CWE-606
42055,CWE-606
42056,CWE-606
42057,CWE-606
42058,CWE-606
42059,CWE-606
42060,CWE-606
42061,CWE-606
42062,CWE-606
42063,CWE-606
42064,CWE-606
42065,CWE-606
42066,CWE-606
42067,CWE-606
42068,CWE-606
42069,CWE-606
42070,CWE-606
42071,CWE-606
42072,CWE-606
42073,CWE-606
42074,CWE-606
42075,CWE-606
42076,CWE-606
42077,CWE-606
42078,CWE-606
42079,CWE-606
42080,CWE-606
42081,CWE-606
42082,CWE-606
42083,CWE-606
42084,CWE-606
42085,CWE-606
42086,CWE-606
42087,CWE-606
42088,CWE-606
42089,CWE-606
42090,CWE-606
42091,CWE-606
42092,CWE-606
42093,CWE-606
42094,CWE-606
42095,CWE-606
42096,CWE-606
42097,CWE-606
42098,CWE-606
42099,CWE-606
42100,CWE-606
42101,CWE-606
42102,CWE-606
42103,CWE-606
42104,CWE-606
42105,CWE-606
42106,CWE-606
42107,CWE-606
42108,CWE-606
42109,CWE-606
42110,CWE-606
42111,CWE-606
42112,CWE-606
42113,CWE-606
42114,CWE-606
42115,CWE-606
42116,CWE-606
42117,CWE-606
42118,CWE-606
42119,CWE-606
42120,CWE-606
42121,CWE-606
42122,CWE-606
42123,CWE-606
42124,CWE-606
42125,CWE-606
42126,CWE-606
42127,CWE-606
42128,CWE-606
42129,CWE-606
42130,CWE-606
42131,CWE-606
42132,CWE-606
42133,CWE-606
42134,CWE-606
42135,CWE-606
42136,CWE-606
42137,CWE-606
42138,CWE-606
42139,CWE-606
42140,CWE-606
42141,CWE-606
42142,CWE-606
42143,CWE-606
42144,CWE-606
42145,CWE-606
42146,CWE-606
42147,CWE-606
42148,CWE-606
42149,CWE-606
42150,CWE-606
42151,CWE-606
42152,CWE-606
42153,CWE-606
42154,CWE-606
42155,CWE-606
42156,CWE-606
42157,CWE-606
42158,CWE-606
42159,CWE-606
42160,CWE-606
42161,CWE-606
42162,CWE-606
42163,CWE-606
42164,CWE-606
42165,CWE-606
42166,CWE-606
42167,CWE-606
42168,CWE-606
42169,CWE-606
42170,CWE-606
42171,CWE-606
42172,CWE-606
42173,CWE-606
42174,CWE-606
42175,CWE-606
42176,CWE-606
42177,CWE-606
42178,CWE-606
42179,CWE-606
42180,CWE-606
42181,CWE-606
42182,CWE-606
42183,CWE-606
42184,CWE-606
42185,CWE-606
42186,CWE-606
42187,CWE-606
42188,CWE-606
42189,CWE-606
42190,CWE-606
42191,CWE-606
42192,CWE-606
42193,CWE-606
42194,CWE-606
42195,CWE-606
42196,CWE-606
42197,CWE-606
42198,CWE-606
42199,CWE-606
42200,CWE-606
42201,CWE-606
42202,CWE-606
42203,CWE-606
42204,CWE-606
42205,CWE-606
42206,CWE-606
42207,CWE-606
42208,CWE-606
42209,CWE-606
42210,CWE-606
42211,CWE-606
42212,CWE-606
42213,CWE-606
42214,CWE-606
42215,CWE-606
42216,CWE-606
42217,CWE-606
42218,CWE-606
42219,CWE-606
42220,CWE-606
42221,CWE-606
42222,CWE-606
42223,CWE-606
42224,CWE-606
42225,CWE-606
42226,CWE-606
42227,CWE-606
42228,CWE-606
42229,CWE-606
42230,CWE-606
42231,CWE-606
42232,CWE-606
42233,CWE-606
42234,CWE-606
42235,CWE-606
42236,CWE-606
42237,CWE-606
42238,CWE-606
42239,CWE-606
42240,CWE-606
42241,CWE-606
42242,CWE-606
42243,CWE-606
42244,CWE-606
42245,CWE-606
42246,CWE-606
42247,CWE-606
42248,CWE-606
42249,CWE-606
42250,CWE-606
42251,CWE-606
42252,CWE-606
42253,CWE-606
42254,CWE-606
42255,CWE-606
42256,CWE-606
42257,CWE-606
42258,CWE-606
42259,CWE-606
42260,CWE-606
42261,CWE-606
42262,CWE-606
42263,CWE-606
42264,CWE-606
42265,CWE-606
42266,CWE-606
42267,CWE-606
42268,CWE-606
42269,CWE-606
42270,CWE-606
42271,CWE-606
42272,CWE-606
42273,CWE-606
42274,CWE-606
42275,CWE-606
42276,CWE-606
42277,CWE-606
42278,CWE-606
42279,CWE-606
42280,CWE-606
42281,CWE-606
42282,CWE-606
42283,CWE-606
42284,CWE-606
42285,CWE-606
42286,CWE-606
42287,CWE-606
42288,CWE-606
42289,CWE-606
42290,CWE-606
42291,CWE-606
42292,CWE-606
42293,CWE-606
42294,CWE-606
42295,CWE-606
42296,CWE-606
42297,CWE-606
42298,CWE-606
42299,CWE-606
42300,CWE-606
42301,CWE-606
42302,CWE-606
42303,CWE-606
42304,CWE-606
42305,CWE-606
42306,CWE-606
42307,CWE-606
42308,CWE-606
42309,CWE-606
42310,CWE-606
42311,CWE-606
42312,CWE-606
42313,CWE-606
42314,CWE-606
42315,CWE-606
42316,CWE-606
42317,CWE-606
42318,CWE-606
42319,CWE-606
42320,CWE-606
42321,CWE-606
42322,CWE-606
42323,CWE-606
42324,CWE-606
42325,CWE-606
42326,CWE-606
42327,CWE-606
42328,CWE-606
42329,CWE-606
42330,CWE-606
42331,CWE-606
42332,CWE-606
42333,CWE-606
42334,CWE-606
42335,CWE-606
42336,CWE-606
42337,CWE-606
42338,CWE-606
42339,CWE-606
42340,CWE-606
42341,CWE-606
42342,CWE-606
42343,CWE-606
42344,CWE-606
42345,CWE-606
42346,CWE-606
42347,CWE-606
42348,CWE-606
42349,CWE-606
42350,CWE-606
42351,CWE-606
42352,CWE-606
42353,CWE-606
42354,CWE-606
42355,CWE-606
42356,CWE-606
42357,CWE-606
42358,CWE-606
42359,CWE-606
42360,CWE-606
42361,CWE-606
42362,CWE-606
42363,CWE-606
42364,CWE-606
42365,CWE-606
42366,CWE-606
42367,CWE-606
42368,CWE-606
42369,CWE-606
42370,CWE-606
42371,CWE-606
42372,CWE-606
42373,CWE-606
42374,CWE-606
42375,CWE-606
42376,CWE-606
42377,CWE-615
42378,CWE-615
42379,CWE-615
42380,CWE-615
42381,CWE-615
42382,CWE-615
42383,CWE-615
42384,CWE-615
42385,CWE-615
42386,CWE-615
42387,CWE-615
42388,CWE-615
42389,CWE-615
42390,CWE-615
42391,CWE-615
42392,CWE-615
42393,CWE-615
42394,CWE-615
42395,CWE-617
42396,CWE-617
42397,CWE-617
42398,CWE-617
42399,CWE-617
42400,CWE-617
42401,CWE-617
42402,CWE-617
42403,CWE-617
42404,CWE-617
42405,CWE-617
42406,CWE-617
42407,CWE-617
42408,CWE-617
42409,CWE-617
42410,CWE-617
42411,CWE-617
42412,CWE-617
42413,CWE-617
42414,CWE-617
42415,CWE-617
42416,CWE-617
42417,CWE-617
42418,CWE-617
42419,CWE-617
42420,CWE-617
42421,CWE-617
42422,CWE-617
42423,CWE-617
42424,CWE-617
42425,CWE-617
42426,CWE-617
42427,CWE-617
42428,CWE-617
42429,CWE-617
42430,CWE-617
42431,CWE-617
42432,CWE-617
42433,CWE-617
42434,CWE-617
42435,CWE-617
42436,CWE-617
42437,CWE-617
42438,CWE-617
42439,CWE-617
42440,CWE-617
42441,CWE-617
42442,CWE-617
42443,CWE-617
42444,CWE-617
42445,CWE-617
42446,CWE-617
42447,CWE-617
42448,CWE-617
42449,CWE-617
42450,CWE-617
42451,CWE-617
42452,CWE-617
42453,CWE-617
42454,CWE-617
42455,CWE-617
42456,CWE-617
42457,CWE-617
42458,CWE-617
42459,CWE-617
42460,CWE-617
42461,CWE-617
42462,CWE-617
42463,CWE-617
42464,CWE-617
42465,CWE-617
42466,CWE-617
42467,CWE-617
42468,CWE-617
42469,CWE-617
42470,CWE-617
42471,CWE-617
42472,CWE-617
42473,CWE-617
42474,CWE-617
42475,CWE-617
42476,CWE-617
42477,CWE-617
42478,CWE-617
42479,CWE-617
42480,CWE-617
42481,CWE-617
42482,CWE-617
42483,CWE-617
42484,CWE-617
42485,CWE-617
42486,CWE-617
42487,CWE-617
42488,CWE-617
42489,CWE-617
42490,CWE-617
42491,CWE-617
42492,CWE-617
42493,CWE-617
42494,CWE-617
42495,CWE-617
42496,CWE-617
42497,CWE-617
42498,CWE-617
42499,CWE-617
42500,CWE-617
42501,CWE-617
42502,CWE-617
42503,CWE-617
42504,CWE-617
42505,CWE-617
42506,CWE-617
42507,CWE-617
42508,CWE-617
42509,CWE-617
42510,CWE-617
42511,CWE-617
42512,CWE-617
42513,CWE-617
42514,CWE-617
42515,CWE-617
42516,CWE-617
42517,CWE-617
42518,CWE-617
42519,CWE-617
42520,CWE-617
42521,CWE-617
42522,CWE-617
42523,CWE-617
42524,CWE-617
42525,CWE-617
42526,CWE-617
42527,CWE-617
42528,CWE-617
42529,CWE-617
42530,CWE-617
42531,CWE-617
42532,CWE-617
42533,CWE-617
42534,CWE-617
42535,CWE-617
42536,CWE-617
42537,CWE-617
42538,CWE-617
42539,CWE-617
42540,CWE-617
42541,CWE-617
42542,CWE-617
42543,CWE-617
42544,CWE-617
42545,CWE-617
42546,CWE-617
42547,CWE-617
42548,CWE-617
42549,CWE-617
42550,CWE-617
42551,CWE-617
42552,CWE-617
42553,CWE-617
42554,CWE-617
42555,CWE-617
42556,CWE-617
42557,CWE-617
42558,CWE-617
42559,CWE-617
42560,CWE-617
42561,CWE-617
42562,CWE-617
42563,CWE-617
42564,CWE-617
42565,CWE-617
42566,CWE-617
42567,CWE-617
42568,CWE-617
42569,CWE-617
42570,CWE-617
42571,CWE-617
42572,CWE-617
42573,CWE-617
42574,CWE-617
42575,CWE-617
42576,CWE-617
42577,CWE-617
42578,CWE-617
42579,CWE-617
42580,CWE-617
42581,CWE-617
42582,CWE-617
42583,CWE-617
42584,CWE-617
42585,CWE-617
42586,CWE-617
42587,CWE-617
42588,CWE-617
42589,CWE-617
42590,CWE-617
42591,CWE-617
42592,CWE-617
42593,CWE-617
42594,CWE-617
42595,CWE-617
42596,CWE-617
42597,CWE-617
42598,CWE-617
42599,CWE-617
42600,CWE-617
42601,CWE-617
42602,CWE-617
42603,CWE-617
42604,CWE-617
42605,CWE-617
42606,CWE-617
42607,CWE-617
42608,CWE-617
42609,CWE-617
42610,CWE-617
42611,CWE-617
42612,CWE-617
42613,CWE-617
42614,CWE-617
42615,CWE-617
42616,CWE-617
42617,CWE-617
42618,CWE-617
42619,CWE-617
42620,CWE-617
42621,CWE-617
42622,CWE-617
42623,CWE-617
42624,CWE-617
42625,CWE-617
42626,CWE-617
42627,CWE-617
42628,CWE-617
42629,CWE-617
42630,CWE-617
42631,CWE-617
42632,CWE-617
42633,CWE-617
42634,CWE-617
42635,CWE-617
42636,CWE-617
42637,CWE-617
42638,CWE-617
42639,CWE-617
42640,CWE-617
42641,CWE-617
42642,CWE-617
42643,CWE-617
42644,CWE-617
42645,CWE-617
42646,CWE-617
42647,CWE-617
42648,CWE-617
42649,CWE-617
42650,CWE-617
42651,CWE-617
42652,CWE-617
42653,CWE-617
42654,CWE-617
42655,CWE-617
42656,CWE-617
42657,CWE-617
42658,CWE-617
42659,CWE-617
42660,CWE-617
42661,CWE-617
42662,CWE-617
42663,CWE-617
42664,CWE-617
42665,CWE-617
42666,CWE-617
42667,CWE-617
42668,CWE-617
42669,CWE-617
42670,CWE-617
42671,CWE-617
42672,CWE-617
42673,CWE-617
42674,CWE-617
42675,CWE-617
42676,CWE-617
42677,CWE-617
42678,CWE-617
42679,CWE-617
42680,CWE-617
42681,CWE-617
42682,CWE-617
42683,CWE-617
42684,CWE-617
42685,CWE-617
42686,CWE-617
42687,CWE-617
42688,CWE-617
42689,CWE-617
42690,CWE-617
42691,CWE-617
42692,CWE-617
42693,CWE-617
42694,CWE-617
42695,CWE-617
42696,CWE-617
42697,CWE-617
42698,CWE-617
42699,CWE-617
42700,CWE-617
42701,CWE-617
42702,CWE-617
42703,CWE-617
42704,CWE-617
42705,CWE-617
42706,CWE-617
42707,CWE-617
42708,CWE-617
42709,CWE-617
42710,CWE-617
42711,CWE-617
42712,CWE-617
42713,CWE-617
42714,CWE-617
42715,CWE-617
42716,CWE-617
42717,CWE-617
42718,CWE-617
42719,CWE-617
42720,CWE-617
42721,CWE-617
42722,CWE-617
42723,CWE-617
42724,CWE-617
42725,CWE-617
42726,CWE-617
42727,CWE-617
42728,CWE-617
42729,CWE-617
42730,CWE-617
42731,CWE-620
42732,CWE-620
42733,CWE-620
42734,CWE-620
42735,CWE-620
42736,CWE-620
42737,CWE-620
42738,CWE-620
42739,CWE-620
42740,CWE-620
42741,CWE-620
42742,CWE-620
42743,CWE-620
42744,CWE-620
42745,CWE-620
42746,CWE-620
42747,CWE-620
42748,CWE-620
42749,CWE-665
42750,CWE-665
42751,CWE-665
42752,CWE-665
42753,CWE-665
42754,CWE-665
42755,CWE-665
42756,CWE-665
42757,CWE-665
42758,CWE-665
42759,CWE-665
42760,CWE-665
42761,CWE-665
42762,CWE-665
42763,CWE-665
42764,CWE-665
42765,CWE-665
42766,CWE-665
42767,CWE-665
42768,CWE-665
42769,CWE-665
42770,CWE-665
42771,CWE-665
42772,CWE-665
42773,CWE-665
42774,CWE-665
42775,CWE-665
42776,CWE-665
42777,CWE-665
42778,CWE-665
42779,CWE-665
42780,CWE-665
42781,CWE-665
42782,CWE-665
42783,CWE-665
42784,CWE-665
42785,CWE-665
42786,CWE-665
42787,CWE-665
42788,CWE-665
42789,CWE-665
42790,CWE-665
42791,CWE-665
42792,CWE-665
42793,CWE-665
42794,CWE-665
42795,CWE-665
42796,CWE-665
42797,CWE-665
42798,CWE-665
42799,CWE-665
42800,CWE-665
42801,CWE-665
42802,CWE-665
42803,CWE-665
42804,CWE-665
42805,CWE-665
42806,CWE-665
42807,CWE-665
42808,CWE-665
42809,CWE-665
42810,CWE-665
42811,CWE-665
42812,CWE-665
42813,CWE-665
42814,CWE-665
42815,CWE-665
42816,CWE-665
42817,CWE-665
42818,CWE-665
42819,CWE-665
42820,CWE-665
42821,CWE-665
42822,CWE-665
42823,CWE-665
42824,CWE-665
42825,CWE-665
42826,CWE-665
42827,CWE-665
42828,CWE-665
42829,CWE-665
42830,CWE-665
42831,CWE-665
42832,CWE-665
42833,CWE-665
42834,CWE-665
42835,CWE-665
42836,CWE-665
42837,CWE-665
42838,CWE-665
42839,CWE-665
42840,CWE-665
42841,CWE-665
42842,CWE-665
42843,CWE-665
42844,CWE-665
42845,CWE-665
42846,CWE-665
42847,CWE-665
42848,CWE-665
42849,CWE-665
42850,CWE-665
42851,CWE-665
42852,CWE-665
42853,CWE-665
42854,CWE-665
42855,CWE-665
42856,CWE-665
42857,CWE-665
42858,CWE-665
42859,CWE-665
42860,CWE-665
42861,CWE-665
42862,CWE-665
42863,CWE-665
42864,CWE-665
42865,CWE-665
42866,CWE-665
42867,CWE-665
42868,CWE-665
42869,CWE-665
42870,CWE-665
42871,CWE-665
42872,CWE-665
42873,CWE-665
42874,CWE-665
42875,CWE-665
42876,CWE-665
42877,CWE-665
42878,CWE-665
42879,CWE-665
42880,CWE-665
42881,CWE-665
42882,CWE-665
42883,CWE-665
42884,CWE-665
42885,CWE-665
42886,CWE-665
42887,CWE-665
42888,CWE-665
42889,CWE-665
42890,CWE-665
42891,CWE-665
42892,CWE-665
42893,CWE-665
42894,CWE-665
42895,CWE-665
42896,CWE-665
42897,CWE-665
42898,CWE-665
42899,CWE-665
42900,CWE-665
42901,CWE-665
42902,CWE-665
42903,CWE-665
42904,CWE-665
42905,CWE-665
42906,CWE-665
42907,CWE-665
42908,CWE-665
42909,CWE-665
42910,CWE-665
42911,CWE-665
42912,CWE-665
42913,CWE-665
42914,CWE-665
42915,CWE-665
42916,CWE-665
42917,CWE-665
42918,CWE-665
42919,CWE-665
42920,CWE-665
42921,CWE-665
42922,CWE-665
42923,CWE-665
42924,CWE-665
42925,CWE-665
42926,CWE-665
42927,CWE-665
42928,CWE-665
42929,CWE-665
42930,CWE-665
42931,CWE-665
42932,CWE-665
42933,CWE-665
42934,CWE-665
42935,CWE-665
42936,CWE-665
42937,CWE-665
42938,CWE-665
42939,CWE-665
42940,CWE-665
42941,CWE-665
42942,CWE-666
42943,CWE-666
42944,CWE-666
42945,CWE-666
42946,CWE-666
42947,CWE-666
42948,CWE-666
42949,CWE-666
42950,CWE-666
42951,CWE-666
42952,CWE-666
42953,CWE-666
42954,CWE-666
42955,CWE-666
42956,CWE-666
42957,CWE-666
42958,CWE-666
42959,CWE-666
42960,CWE-666
42961,CWE-666
42962,CWE-666
42963,CWE-666
42964,CWE-666
42965,CWE-666
42966,CWE-666
42967,CWE-666
42968,CWE-666
42969,CWE-666
42970,CWE-666
42971,CWE-666
42972,CWE-666
42973,CWE-666
42974,CWE-666
42975,CWE-666
42976,CWE-666
42977,CWE-666
42978,CWE-666
42979,CWE-666
42980,CWE-666
42981,CWE-666
42982,CWE-666
42983,CWE-666
42984,CWE-666
42985,CWE-666
42986,CWE-666
42987,CWE-666
42988,CWE-666
42989,CWE-666
42990,CWE-666
42991,CWE-666
42992,CWE-666
42993,CWE-666
42994,CWE-666
42995,CWE-666
42996,CWE-666
42997,CWE-666
42998,CWE-666
42999,CWE-666
43000,CWE-666
43001,CWE-666
43002,CWE-666
43003,CWE-666
43004,CWE-666
43005,CWE-666
43006,CWE-666
43007,CWE-666
43008,CWE-666
43009,CWE-666
43010,CWE-666
43011,CWE-666
43012,CWE-666
43013,CWE-666
43014,CWE-666
43015,CWE-666
43016,CWE-666
43017,CWE-666
43018,CWE-666
43019,CWE-666
43020,CWE-666
43021,CWE-666
43022,CWE-666
43023,CWE-666
43024,CWE-666
43025,CWE-666
43026,CWE-666
43027,CWE-666
43028,CWE-666
43029,CWE-666
43030,CWE-666
43031,CWE-666
43032,CWE-667
43033,CWE-667
43034,CWE-667
43035,CWE-667
43036,CWE-667
43037,CWE-667
43038,CWE-667
43039,CWE-667
43040,CWE-667
43041,CWE-667
43042,CWE-667
43043,CWE-667
43044,CWE-667
43045,CWE-667
43046,CWE-667
43047,CWE-667
43048,CWE-667
43049,CWE-667
43050,CWE-672
43051,CWE-672
43052,CWE-672
43053,CWE-672
43054,CWE-672
43055,CWE-672
43056,CWE-672
43057,CWE-672
43058,CWE-672
43059,CWE-672
43060,CWE-672
43061,CWE-672
43062,CWE-672
43063,CWE-672
43064,CWE-672
43065,CWE-672
43066,CWE-672
43067,CWE-672
43068,CWE-672
43069,CWE-672
43070,CWE-672
43071,CWE-672
43072,CWE-672
43073,CWE-672
43074,CWE-672
43075,CWE-672
43076,CWE-672
43077,CWE-672
43078,CWE-672
43079,CWE-672
43080,CWE-672
43081,CWE-672
43082,CWE-672
43083,CWE-672
43084,CWE-672
43085,CWE-672
43086,CWE-672
43087,CWE-672
43088,CWE-672
43089,CWE-672
43090,CWE-672
43091,CWE-672
43092,CWE-672
43093,CWE-672
43094,CWE-672
43095,CWE-672
43096,CWE-672
43097,CWE-674
43098,CWE-674
43099,CWE-675
43100,CWE-675
43101,CWE-675
43102,CWE-675
43103,CWE-675
43104,CWE-675
43105,CWE-675
43106,CWE-675
43107,CWE-675
43108,CWE-675
43109,CWE-675
43110,CWE-675
43111,CWE-675
43112,CWE-675
43113,CWE-675
43114,CWE-675
43115,CWE-675
43116,CWE-675
43117,CWE-675
43118,CWE-675
43119,CWE-675
43120,CWE-675
43121,CWE-675
43122,CWE-675
43123,CWE-675
43124,CWE-675
43125,CWE-675
43126,CWE-675
43127,CWE-675
43128,CWE-675
43129,CWE-675
43130,CWE-675
43131,CWE-675
43132,CWE-675
43133,CWE-675
43134,CWE-675
43135,CWE-675
43136,CWE-675
43137,CWE-675
43138,CWE-675
43139,CWE-675
43140,CWE-675
43141,CWE-675
43142,CWE-675
43143,CWE-675
43144,CWE-675
43145,CWE-675
43146,CWE-675
43147,CWE-675
43148,CWE-675
43149,CWE-675
43150,CWE-675
43151,CWE-675
43152,CWE-675
43153,CWE-675
43154,CWE-675
43155,CWE-675
43156,CWE-675
43157,CWE-675
43158,CWE-675
43159,CWE-675
43160,CWE-675
43161,CWE-675
43162,CWE-675
43163,CWE-675
43164,CWE-675
43165,CWE-675
43166,CWE-675
43167,CWE-675
43168,CWE-675
43169,CWE-675
43170,CWE-675
43171,CWE-675
43172,CWE-675
43173,CWE-675
43174,CWE-675
43175,CWE-675
43176,CWE-675
43177,CWE-675
43178,CWE-675
43179,CWE-675
43180,CWE-675
43181,CWE-675
43182,CWE-675
43183,CWE-675
43184,CWE-675
43185,CWE-675
43186,CWE-675
43187,CWE-675
43188,CWE-675
43189,CWE-675
43190,CWE-675
43191,CWE-675
43192,CWE-675
43193,CWE-675
43194,CWE-675
43195,CWE-675
43196,CWE-675
43197,CWE-675
43198,CWE-675
43199,CWE-675
43200,CWE-675
43201,CWE-675
43202,CWE-675
43203,CWE-675
43204,CWE-675
43205,CWE-675
43206,CWE-675
43207,CWE-675
43208,CWE-675
43209,CWE-675
43210,CWE-675
43211,CWE-675
43212,CWE-675
43213,CWE-675
43214,CWE-675
43215,CWE-675
43216,CWE-675
43217,CWE-675
43218,CWE-675
43219,CWE-675
43220,CWE-675
43221,CWE-675
43222,CWE-675
43223,CWE-675
43224,CWE-675
43225,CWE-675
43226,CWE-675
43227,CWE-675
43228,CWE-675
43229,CWE-675
43230,CWE-675
43231,CWE-675
43232,CWE-675
43233,CWE-675
43234,CWE-675
43235,CWE-675
43236,CWE-675
43237,CWE-675
43238,CWE-675
43239,CWE-675
43240,CWE-675
43241,CWE-675
43242,CWE-675
43243,CWE-675
43244,CWE-675
43245,CWE-675
43246,CWE-675
43247,CWE-675
43248,CWE-675
43249,CWE-675
43250,CWE-675
43251,CWE-675
43252,CWE-675
43253,CWE-675
43254,CWE-675
43255,CWE-675
43256,CWE-675
43257,CWE-675
43258,CWE-675
43259,CWE-675
43260,CWE-675
43261,CWE-675
43262,CWE-675
